,TIME,RATE,ERROR,FRACEXP
5687,118028100.44376001,91.72741,9.577443,1.0
5688,118028101.44376001,57.50942,7.5834966,1.0
5689,118028102.44376001,76.514595,8.747262,1.0
5690,118028103.44376001,78.676,8.869949,1.0
5691,118028104.44376001,62.501183,7.905769,1.0
5692,118028105.44376001,87.78911,9.369584,1.0
5693,118028106.44376001,67.15911,8.195066,1.0
5694,118028107.44376001,68.48958,8.275843,1.0
5695,118028108.44376001,82.660515,9.091783,1.0
5696,118028109.44376001,57.92424,7.6107974,1.0
5697,118028110.44376001,79.036674,8.890257,1.0
5698,118028111.44376001,82.51165,9.083592,1.0
5699,118028112.44376001,79.82249,8.934343,1.0
5700,118028113.44376001,62.015312,7.87498,1.0
5701,118028114.44376001,75.44002,8.685621,1.0
5702,118028115.44376001,76.50305,8.746602,1.0
5703,118028116.44376001,71.486305,8.454957,1.0
5704,118028117.44376001,65.93998,8.120343,1.0
5705,118028118.44376001,63.788654,7.98678,1.0
5706,118028119.44376001,91.832664,9.582936,1.0
5707,118028120.44376001,76.475685,8.745038,1.0
5708,118028121.44376001,80.535194,8.97414,1.0
5709,118028122.44376001,75.26842,8.675737,1.0
5710,118028123.44376001,59.931385,7.741536,1.0
5711,118028124.44376001,56.633423,7.525518,1.0
5712,118028125.44376001,67.000885,8.185407,1.0
5713,118028126.44376001,75.10916,8.666554,1.0
5714,118028127.44376001,75.592316,8.694385,1.0
5715,118028128.44376001,69.75996,8.352242,1.0
5716,118028129.44376001,74.369316,8.623765,1.0
5717,118028130.44376001,71.04656,8.428912,1.0
5718,118028131.44376001,70.686035,8.407498,1.0
5719,118028132.44376001,99.07373,9.953579,1.0
5720,118028133.44376001,66.8711,8.177475,1.0
5721,118028134.44376001,78.53672,8.862095,1.0
5722,118028135.44376001,84.80414,9.208917,1.0
5723,118028136.44376001,55.461792,7.4472675,1.0
5724,118028137.44376001,76.47698,8.745111,1.0
5725,118028138.44376001,76.67042,8.756165,1.0
5726,118028139.44376001,75.18084,8.670689,1.0
5727,118028140.44376001,69.146416,8.315433,1.0
5728,118028141.44376001,85.59234,9.251613,1.0
5729,118028142.44376001,77.67658,8.813432,1.0
5730,118028143.44376001,79.98581,8.943479,1.0
5731,118028144.44376001,70.513824,8.397251,1.0
5732,118028145.44376001,71.782974,8.472484,1.0
5733,118028146.44376001,69.46296,8.334444,1.0
5734,118028147.44376001,105.55586,10.274038,1.0
5735,118028148.44376001,78.710594,8.8719,1.0
5736,118028149.44376001,62.096718,7.880147,1.0
5737,118028150.44376001,77.5879,8.808399,1.0
5738,118028151.44376001,77.767555,8.818591,1.0
5739,118028152.44376001,75.02904,8.66193,1.0
5740,118028153.44376001,76.17069,8.727582,1.0
5741,118028154.44376001,71.7366,8.469747,1.0
5742,118028155.44376001,75.021904,8.661518,1.0
5743,118028156.44376001,81.01618,9.000899,1.0
5744,118028157.44376001,100.720566,10.035964,1.0
5745,118028158.44376001,51.92364,7.2058063,1.0
5746,118028159.44376001,74.248955,8.616783,1.0
5747,118028160.44376001,84.441696,9.189217,1.0
5748,118028161.44376001,69.30613,8.32503,1.0
5749,118028162.44376001,78.85749,8.880174,1.0
5750,118028163.44376001,57.936943,7.611632,1.0
5751,118028164.44376001,71.73682,8.469759,1.0
5752,118028165.44376001,88.76799,9.421677,1.0
5753,118028166.44376001,79.20418,8.8996725,1.0
5754,118028167.44376001,80.29995,8.961024,1.0
5755,118028168.44376001,80.84,8.991107,1.0
5756,118028169.44376001,72.75464,8.529633,1.0
5757,118028170.44376001,77.53397,8.805338,1.0
5758,118028171.44376001,77.42552,8.799177,1.0
5759,118028172.44376001,82.57513,9.087086,1.0
5760,118028173.44376001,72.97594,8.542596,1.0
5761,118028174.44376001,69.29903,8.324604,1.0
5762,118028175.44376001,65.61969,8.100598,1.0
5763,118028176.44376001,68.3045,8.264653,1.0
5764,118028177.44376001,85.74354,9.259781,1.0
5765,118028178.44376001,77.14865,8.78343,1.0
5766,118028179.44376001,77.7972,8.820272,1.0
5767,118028180.44376001,66.729515,8.168814,1.0
5768,118028181.44376001,61.44612,7.8387575,1.0
5769,118028182.44376001,78.80689,8.877325,1.0
5770,118028183.44376001,79.6771,8.926203,1.0
5771,118028184.44376001,93.11894,9.649816,1.0
5772,118028185.44376001,85.00332,9.219725,1.0
5773,118028186.44376001,71.585625,8.460829,1.0
5774,118028187.44376001,64.61464,8.038323,1.0
5775,118028188.44376001,67.18184,8.196453,1.0
5776,118028189.44376001,72.41868,8.509916,1.0
5777,118028190.44376001,68.26051,8.261992,1.0
5778,118028191.44376001,81.25853,9.014351,1.0
5779,118028192.44376001,80.04949,8.947038,1.0
5780,118028193.44376001,75.05254,8.663287,1.0
5781,118028194.44376001,87.18334,9.337202,1.0
5782,118028195.44376001,72.44703,8.511582,1.0
5783,118028196.44376001,64.88163,8.0549135,1.0
5784,118028197.44376001,68.36391,8.268247,1.0
5785,118028198.44376001,63.30176,7.9562407,1.0
5786,118028199.44376001,69.30651,8.325053,1.0
5787,118028200.44376001,59.93379,7.7416916,1.0
5788,118028201.44376001,55.22589,7.431412,1.0
5789,118028202.44376001,82.53867,9.08508,1.0
5790,118028203.44376001,86.95363,9.324893,1.0
5791,118028204.44376001,71.66188,8.465334,1.0
5792,118028205.44376001,74.5865,8.636348,1.0
5793,118028206.44376001,58.231567,7.630961,1.0
5794,118028207.44376001,66.94759,8.182151,1.0
5795,118028208.44376001,73.97523,8.600885,1.0
5796,118028209.44376001,74.06807,8.606281,1.0
5797,118028210.44376001,88.24643,9.393957,1.0
5798,118028211.44376001,78.46195,8.857875,1.0
5799,118028212.44376001,90.37367,9.506507,1.0
5800,118028213.44376001,82.77291,9.097962,1.0
5801,118028214.44376001,68.141525,8.254788,1.0
5802,118028215.44376001,87.4656,9.352304,1.0
5803,118028216.44376001,77.58243,8.808089,1.0
5804,118028217.44376001,78.86411,8.880547,1.0
5805,118028218.44376001,74.29426,8.619411,1.0
5806,118028219.44376001,66.719025,8.168172,1.0
5807,118028220.44376001,80.01819,8.945289,1.0
5808,118028221.44376001,64.6852,8.042711,1.0
5809,118028222.44376001,41.184105,6.4174843,1.0
5810,118028223.44376001,69.41918,8.331818,1.0
5811,118028224.44376001,70.50107,8.396491,1.0
5812,118028225.44376001,72.306786,8.50334,1.0
5813,118028226.44376001,65.48234,8.092115,1.0
5814,118028227.44376001,71.77651,8.472102,1.0
5815,118028228.44376001,76.20998,8.729833,1.0
5816,118028229.44376001,74.036316,8.604436,1.0
5817,118028230.44376001,71.037315,8.428364,1.0
5818,118028231.44376001,57.755524,7.5997057,1.0
5819,118028232.44376001,73.32086,8.56276,1.0
5820,118028233.44376001,77.8196,8.821542,1.0
5821,118028234.44376001,76.22022,8.730419,1.0
5822,118028235.44376001,64.580055,8.036172,1.0
5823,118028236.44376001,78.742165,8.873678,1.0
5824,118028237.44376001,72.22226,8.498368,1.0
5825,118028238.44376001,93.971695,9.6939,1.0
5826,118028239.44376001,62.527573,7.907438,1.0
5827,118028240.44376001,88.01129,9.3814335,1.0
5828,118028241.44376001,84.57179,9.196292,1.0
5829,118028242.44376001,84.78716,9.207994,1.0
5830,118028243.44376001,65.68769,8.1047945,1.0
5831,118028244.44376001,79.937035,8.940751,1.0
5832,118028245.44376001,66.98152,8.184224,1.0
5833,118028246.44376001,70.54986,8.399396,1.0
5834,118028247.44376001,69.36815,8.328754,1.0
5835,118028248.44376001,83.51418,9.13861,1.0
5836,118028249.44376001,61.953186,7.8710346,1.0
5837,118028250.44376001,87.01252,9.328051,1.0
5838,118028251.44376001,71.48743,8.455024,1.0
5839,118028252.44376001,63.321487,7.95748,1.0
5840,118028253.44376001,52.838818,7.2690315,1.0
5841,118028254.44376001,68.14306,8.254881,1.0
5842,118028255.44376001,71.89728,8.479226,1.0
5843,118028256.44376001,83.21033,9.121969,1.0
5844,118028257.44376001,75.538445,8.691285,1.0
5845,118028258.44376001,77.55261,8.8063965,1.0
5846,118028259.44376001,63.115276,7.9445124,1.0
5847,118028260.44376001,71.48128,8.45466,1.0
5848,118028261.44376001,62.45306,7.9027247,1.0
5849,118028262.44376001,76.37664,8.739373,1.0
5850,118028263.44376001,74.2983,8.619646,1.0
5851,118028264.44376001,93.2382,9.6559925,1.0
5852,118028265.44376001,88.53245,9.409168,1.0
5853,118028266.44376001,63.459393,7.9661403,1.0
5854,118028267.44376001,75.43093,8.685099,1.0
5855,118028268.44376001,73.038734,8.54627,1.0
5856,118028269.44376001,71.492165,8.455304,1.0
5857,118028270.44376001,63.39897,7.962347,1.0
5858,118028271.44376001,55.354958,7.440091,1.0
5859,118028272.44376001,80.01647,8.945192,1.0
5860,118028273.44376001,73.23442,8.557712,1.0
5861,118028274.44376001,72.03409,8.487289,1.0
5862,118028275.44376001,64.66002,8.041145,1.0
5863,118028276.44376001,87.28161,9.342463,1.0
5864,118028277.44376001,85.81504,9.26364,1.0
5865,118028278.44376001,74.211624,8.614617,1.0
5866,118028279.44376001,60.20554,7.759223,1.0
5867,118028280.44376001,77.59449,8.808773,1.0
5868,118028281.44376001,66.935974,8.181441,1.0
5869,118028282.44376001,81.18692,9.010379,1.0
5870,118028283.44376001,76.10215,8.723655,1.0
5871,118028284.44376001,75.38678,8.682556,1.0
5872,118028285.44376001,83.32928,9.128488,1.0
5873,118028286.44376001,56.37449,7.5082946,1.0
5874,118028287.44376001,87.20541,9.338384,1.0
5875,118028288.44376001,57.717827,7.5972247,1.0
5876,118028289.44376001,68.175156,8.2568245,1.0
5877,118028290.44376001,57.81839,7.6038404,1.0
5878,118028291.44376001,75.43364,8.685254,1.0
5879,118028292.44376001,63.112244,7.9443216,1.0
5880,118028293.44376001,66.14401,8.132897,1.0
5881,118028294.44376001,67.09514,8.191162,1.0
5882,118028295.44376001,69.24931,8.321617,1.0
5883,118028296.44376001,81.300766,9.016694,1.0
5884,118028297.44376001,69.35741,8.32811,1.0
5885,118028298.44376001,67.04842,8.188311,1.0
5886,118028299.44376001,67.08917,8.190798,1.0
5887,118028300.44376001,78.656235,8.868835,1.0
5888,118028301.44376001,62.481945,7.904552,1.0
5889,118028302.44376001,80.8579,8.992103,1.0
5890,118028303.44376001,75.65714,8.698112,1.0
5891,118028304.44376001,83.84135,9.156492,1.0
5892,118028305.44376001,85.3076,9.236212,1.0
5893,118028306.44376001,58.688305,7.660829,1.0
5894,118028307.44376001,74.872734,8.652904,1.0
5895,118028308.44376001,87.26618,9.341637,1.0
5896,118028309.44376001,85.49053,9.246109,1.0
5897,118028310.44376001,76.694305,8.757528,1.0
5898,118028311.44376001,71.81264,8.474234,1.0
5899,118028312.44376001,65.61071,8.100044,1.0
5900,118028313.44376001,75.322136,8.678833,1.0
5901,118028314.44376001,68.272865,8.262739,1.0
5902,118028315.44376001,74.21692,8.614924,1.0
5903,118028316.44376001,62.50632,7.906094,1.0
5904,118028317.44376001,83.50393,9.138048,1.0
5905,118028318.44376001,56.427193,7.5118036,1.0
5906,118028319.44376001,74.52857,8.632994,1.0
5907,118028320.44376001,68.26473,8.262247,1.0
5908,118028321.44376001,81.66092,9.036643,1.0
5909,118028322.44376001,69.19664,8.318452,1.0
5910,118028323.44376001,75.31088,8.6781845,1.0
5911,118028324.44376001,75.283195,8.676589,1.0
5912,118028325.44376001,67.13306,8.193477,1.0
5913,118028326.44376001,71.03141,8.428014,1.0
5914,118028327.44376001,70.43021,8.392271,1.0
5915,118028328.44376001,68.28163,8.26327,1.0
5916,118028329.44376001,66.98783,8.184609,1.0
5917,118028330.44376001,80.450966,8.969446,1.0
5918,118028331.44376001,78.811584,8.877589,1.0
5919,118028332.44376001,88.42518,9.403466,1.0
5920,118028333.44376001,95.28031,9.761164,1.0
5921,118028334.44376001,83.21178,9.122049,1.0
5922,118028335.44376001,80.37113,8.964994,1.0
5923,118028336.44376001,75.53145,8.690883,1.0
5924,118028337.44376001,77.25608,8.789544,1.0
5925,118028338.44376001,85.608665,9.252495,1.0
5926,118028339.44376001,64.89638,8.055829,1.0
5927,118028340.44376001,67.305336,8.203983,1.0
5928,118028341.44376001,67.15248,8.194662,1.0
5929,118028342.44376001,83.73424,9.150641,1.0
5930,118028343.44376001,71.594864,8.461375,1.0
5931,118028344.44376001,75.17979,8.670628,1.0
5932,118028345.44376001,89.7075,9.471404,1.0
5933,118028346.44376001,64.591034,8.036855,1.0
5934,118028347.44376001,68.1655,8.25624,1.0
5935,118028348.44376001,52.92775,7.275146,1.0
5936,118028349.44376001,66.22055,8.137601,1.0
5937,118028350.44376001,84.62713,9.199301,1.0
5938,118028351.44376001,65.13852,8.070844,1.0
5939,118028352.44376001,85.72342,9.258695,1.0
5940,118028353.44376001,80.75791,8.986541,1.0
5941,118028354.44376001,58.813,7.6689634,1.0
5942,118028355.44376001,70.66954,8.406518,1.0
5943,118028356.44376001,61.130795,7.8186183,1.0
5944,118028357.44376001,67.31496,8.204569,1.0
5945,118028358.44376001,82.685616,9.0931635,1.0
5946,118028359.44376001,72.04714,8.488059,1.0
5947,118028360.44376001,64.49916,8.0311365,1.0
5948,118028361.44376001,70.245415,8.381254,1.0
5949,118028362.44376001,89.63245,9.467442,1.0
5950,118028363.44376001,88.13905,9.38824,1.0
5951,118028364.44376001,93.96764,9.693691,1.0
5952,118028365.44376001,62.14896,7.883461,1.0
5953,118028366.44376001,70.36923,8.388638,1.0
5954,118028367.44376001,65.77755,8.110336,1.0
5955,118028368.44376001,74.04498,8.604939,1.0
5956,118028369.44376001,61.246933,7.826042,1.0
5957,118028370.44376001,72.94896,8.541017,1.0
5958,118028371.44376001,80.35415,8.964047,1.0
5959,118028372.44376001,74.01207,8.603026,1.0
5960,118028373.44376001,66.41757,8.149697,1.0
5961,118028374.44376001,69.47871,8.335389,1.0
5962,118028375.44376001,72.83997,8.534634,1.0
5963,118028376.44376001,83.15106,9.11872,1.0
5964,118028377.44376001,62.362606,7.897,1.0
5965,118028378.44376001,67.99634,8.245989,1.0
5966,118028379.44376001,69.34378,8.3272915,1.0
5967,118028380.44376001,91.63206,9.572463,1.0
5968,118028381.44376001,68.45639,8.273838,1.0
5969,118028382.44376001,69.62638,8.344242,1.0
5970,118028383.44376001,73.19789,8.555576,1.0
5971,118028384.44376001,55.25819,7.433585,1.0
5972,118028385.44376001,81.30623,9.016996,1.0
5973,118028386.44376001,87.04013,9.32953,1.0
5974,118028387.44376001,82.08242,9.059935,1.0
5975,118028388.44376001,73.891594,8.596022,1.0
5976,118028389.44376001,78.46143,8.857846,1.0
5977,118028390.44376001,75.25397,8.674905,1.0
5978,118028391.44376001,62.395966,7.8991117,1.0
5979,118028392.44376001,83.307144,9.1272745,1.0
5980,118028393.44376001,77.50313,8.803586,1.0
5981,118028394.44376001,83.57829,9.142117,1.0
5982,118028395.44376001,82.223526,9.0677185,1.0
5983,118028396.44376001,70.86511,8.418142,1.0
5984,118028397.44376001,57.554413,7.5864625,1.0
5985,118028398.44376001,61.159176,7.820433,1.0
5986,118028399.44376001,83.67599,9.147458,1.0
5987,118028400.44376001,87.15391,9.335626,1.0
5988,118028401.44376001,80.21105,8.956062,1.0
5989,118028402.44376001,81.96587,9.0535,1.0
5990,118028403.44376001,97.54561,9.876518,1.0
5991,118028404.44376001,65.53487,8.095361,1.0
5992,118028405.44376001,74.27261,8.618156,1.0
5993,118028406.44376001,58.018143,7.6169643,1.0
5994,118028407.44376001,71.57718,8.46033,1.0
5995,118028408.44376001,84.71277,9.203954,1.0
5996,118028409.44376001,81.03907,9.002171,1.0
5997,118028410.44376001,70.37114,8.388751,1.0
5998,118028411.44376001,71.92692,8.480974,1.0
5999,118028412.44376001,90.86623,9.532378,1.0
6000,118028413.44376001,70.12572,8.37411,1.0
6001,118028414.44376001,86.803375,9.316833,1.0
6002,118028415.44376001,80.78966,8.988307,1.0
6003,118028416.44376001,63.53057,7.970607,1.0
6004,118028417.44376001,76.592415,8.751709,1.0
6005,118028418.44376001,76.197296,8.729106,1.0
6006,118028419.44376001,87.00759,9.327786,1.0
6007,118028420.44376001,70.81957,8.415437,1.0
6008,118028421.44376001,82.50723,9.083349,1.0
6009,118028422.44376001,92.66864,9.626455,1.0
6010,118028423.44376001,62.342693,7.895739,1.0
6011,118028424.44376001,76.49681,8.746245,1.0
6012,118028425.44376001,67.1056,8.191801,1.0
6013,118028426.44376001,75.72843,8.7022085,1.0
6014,118028427.44376001,75.30783,8.678008,1.0
6015,118028428.44376001,72.84053,8.534666,1.0
6016,118028429.44376001,69.24649,8.321447,1.0
6017,118028430.44376001,83.43268,9.134149,1.0
6018,118028431.44376001,64.700294,8.04365,1.0
6019,118028432.44376001,75.07931,8.664832,1.0
6020,118028433.44376001,71.99737,8.4851265,1.0
6021,118028434.44376001,62.279526,7.891738,1.0
6022,118028435.44376001,67.95198,8.2432995,1.0
6023,118028436.44376001,75.13592,8.6680975,1.0
6024,118028437.44376001,70.489044,8.395776,1.0
6025,118028438.44376001,73.86103,8.594244,1.0
6026,118028439.44376001,83.76812,9.152493,1.0
6027,118028440.44376001,57.538616,7.585421,1.0
6028,118028441.44376001,80.21725,8.9564085,1.0
6029,118028442.44376001,68.1325,8.254241,1.0
6030,118028443.44376001,57.547295,7.5859933,1.0
6031,118028444.44376001,57.97392,7.6140604,1.0
6032,118028445.44376001,60.000004,7.745967,1.0
6033,118028446.44376001,71.63572,8.463789,1.0
6034,118028447.44376001,90.6617,9.521644,1.0
6035,118028448.44376001,71.9101,8.479982,1.0
6036,118028449.44376001,64.66043,8.041171,1.0
6037,118028450.44376001,77.40089,8.797777,1.0
6038,118028451.44376001,71.481,8.454644,1.0
6039,118028452.44376001,85.74932,9.260093,1.0
6040,118028453.44376001,77.92901,8.827741,1.0
6041,118028454.44376001,73.15245,8.55292,1.0
6042,118028455.44376001,74.18398,8.613012,1.0
6043,118028456.44376001,77.582535,8.808095,1.0
6044,118028457.44376001,63.800823,7.9875417,1.0
6045,118028458.44376001,69.640526,8.34509,1.0
6046,118028459.44376001,63.449482,7.9655185,1.0
6047,118028460.44376001,58.591515,7.6545095,1.0
6048,118028461.44376001,70.51261,8.397179,1.0
6049,118028462.44376001,73.76762,8.588808,1.0
6050,118028463.44376001,84.95781,9.217257,1.0
6051,118028464.44376001,78.703514,8.8715,1.0
6052,118028465.44376001,72.62328,8.52193,1.0
6053,118028466.44376001,82.44196,9.079756,1.0
6054,118028467.44376001,72.13686,8.493342,1.0
6055,118028468.44376001,70.67612,8.406909,1.0
6056,118028469.44376001,78.8049,8.877213,1.0
6057,118028470.44376001,72.505035,8.514989,1.0
6058,118028471.44376001,63.466072,7.9665594,1.0
6059,118028472.44376001,86.86067,9.319907,1.0
6060,118028473.44376001,72.80157,8.532383,1.0
6061,118028474.44376001,66.43004,8.150462,1.0
6062,118028475.44376001,66.18654,8.135511,1.0
6063,118028476.44376001,57.3765,7.5747275,1.0
6064,118028477.44376001,67.218254,8.198674,1.0
6065,118028478.44376001,82.252914,9.069339,1.0
6066,118028479.44376001,74.252045,8.616962,1.0
6067,118028480.44376001,75.56688,8.692922,1.0
6068,118028481.44376001,79.817604,8.93407,1.0
6069,118028482.44376001,64.689415,8.042973,1.0
6070,118028483.44376001,83.420555,9.133486,1.0
6071,118028484.44376001,61.19141,7.822494,1.0
6072,118028485.44376001,76.72002,8.758996,1.0
6073,118028486.44376001,77.6434,8.811549,1.0
6074,118028487.44376001,82.54783,9.085584,1.0
6075,118028488.44376001,82.01901,9.056435,1.0
6076,118028489.44376001,69.22769,8.320318,1.0
6077,118028490.44376001,55.609684,7.45719,1.0
6078,118028491.44376001,67.05082,8.188457,1.0
6079,118028492.44376001,78.57053,8.864002,1.0
6080,118028493.44376001,74.05047,8.605258,1.0
6081,118028494.44376001,78.789246,8.87633,1.0
6082,118028495.44376001,74.37649,8.624181,1.0
6083,118028496.44376001,55.022263,7.4176993,1.0
6084,118028497.44376001,71.65473,8.464911,1.0
6085,118028498.44376001,74.14087,8.610509,1.0
6086,118028499.44376001,70.041534,8.369082,1.0
6087,118028500.44376001,70.74487,8.410997,1.0
6088,118028501.44376001,84.47064,9.190791,1.0
6089,118028502.44376001,80.23081,8.957166,1.0
6090,118028503.44376001,73.09327,8.54946,1.0
6091,118028504.44376001,61.21109,7.8237514,1.0
6092,118028505.44376001,65.70932,8.106129,1.0
6093,118028506.44376001,74.19427,8.613609,1.0
6094,118028507.44376001,72.68415,8.5255,1.0
6095,118028508.44376001,73.01398,8.544822,1.0
6096,118028509.44376001,63.830322,7.989388,1.0
6097,118028510.44376001,80.11795,8.950863,1.0
6098,118028511.44376001,67.09165,8.190949,1.0
6099,118028512.44376001,68.20037,8.258351,1.0
6100,118028513.44376001,65.851585,8.114899,1.0
6101,118028514.44376001,58.49368,7.648116,1.0
6102,118028515.44376001,69.423386,8.332069,1.0
6103,118028516.44376001,71.654564,8.464902,1.0
